"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","sent.id"
"3417","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"First of all, you learn very little from a tax return.",11,192
"3418","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"What you should do is go down to federal elections and take a look at the numbers.",17,193
"3419","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And actually, people have learned a lot about my company, and now they realize my company is much bigger, much more powerful than they ever thought.",26,194
"3420","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We're in many, many countries and I'm very proud of it.",11,195
"3421","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And what I'm going to be doing is my two sons, who are right here, Don and Eric, are going to be running the company.",25,196
"3422","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They are going to be running it in a very professional manner.",12,197
"3423","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They're not going to discuss it with me.",8,198
"3424","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Again, I don't have to do this.",7,199
"3425","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They're not going to discuss it with me.",8,200
"3426","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And with that, I'm going to bring up Sheri Dillon, and she's going to go — these papers are just some of the many documents I've signed turning over complete and total control to my son.",35,201
"3427","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Great question.",2,202
"3428","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I really think that when you watch what's going on with what's happening and why I was just watching, as an example, Rex Tillerson, I think it's brilliant what he's doing and what he's saying.",35,203
"3429","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I watched yesterday, as you know, our great senator who is going to be a great attorney general, and he was brilliant.",22,204
"3430","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And what people don't know is that he was a great prosecutor and attorney general in Alabama, and he was brilliant yesterday.",22,205
"3431","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So I really think that they are — I think we have one of the great Cabinets ever put together.",19,206
"3432","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And we've been hearing that from so many people.",9,207
"3433","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"People are so happy.",4,208
"3434","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You know, in the case of Rex, he ran incredibly ExxonMobil, when there was a find, he would get it.",20,209
"3435","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"When they needed something, he would be there.",8,210
"3436","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"A friend of mine who is very, very substantial in the oil business, Harold Hamm, big supporter, he said there's nobody in the business like Rex Tillerson.",27,211
"3437","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And that's what we want.",5,212
"3438","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"That's what I want to bring to government.",8,213
"3439","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I want to bring the greatest people into government, because we're way behind.",13,214
"3440","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We don't make good deals anymore.",6,215
"3441","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I say it all the time in speeches.",8,216
"3442","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We don't make good deals anymore.",6,217
"3443","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We make bad deals.",4,218
"3444","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Our trade deals are a disaster.",6,219
"3445","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We have hundreds of billions of dollars of losses on a yearly basis.",13,220
"3446","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Hundreds of billions with China on trade and trade imbalance, with Japan, with Mexico, with just about everybody.",18,221
"3447","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We don't make good deals anymore.",6,222
"3448","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So we need people that are smart, we need people that are successful and they got successful because, generally speaking, they're smart.",22,223
"3449","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And that's what I put.",5,224
"3450","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I'm very proud of the Cabinet.",6,225
"3451","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I think they're doing very well.",6,226
"3452","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's very interesting how it's going.",6,227
"3453","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But it's — I think they're doing very, very well.",9,228
"3454","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You will be very, very proud, not only as the media and reporters, but you're going to be very proud of what we put forth having to do with health care.",31,229
"3455","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Obamacare is a complete and total disaster.",7,230
"3456","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They can say what they want.",6,231
"3457","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They can guide you any way they want to guide you.",11,232
"3458","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"In some cases they guide you incorrectly.",7,233
"3459","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"In most cases you realize what's happened.",7,234
"3460","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's imploding as we sit.",5,235
"3461","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Some states have over 100 percent increase.",6,236
"3462","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And '17 — I said this two years ago, '17 is going to be the bad year.",16,237
"3463","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's going to be catastrophic.",5,238
"3464","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Frankly, we could sit back — and it was a thought from a political standpoint — but it wouldn't be fair to the people.",22,239
"3465","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We could sit back and wait and watch and criticize and we could be a Chuck Schumer and sit back and criticize it and people would come — they would come begging to us, please, we have to do something about Obamacare.",41,240
"3466","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We don't want to own it.",6,241
"3467","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We don't want to own it, politically.",7,242
"3468","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They own it right now.",5,243
"3469","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So the easiest thing would to be to let it implode in '17 and, believe me, we would get pretty much whatever we wanted but it would take a long time.",31,244
"3470","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We're going to be submitting as soon as our secretary's approved, almost simultaneously, shortly thereafter, a plan.",17,245
"3471","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It will be repeal and replace.",6,246
"3472","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It will be essentially simultaneously.",5,247
"3473","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It will be various segments, you understand, but will most likely be on the same day or the same week, but probably the same day.",25,248
"3474","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Could be the same hour.",5,249
"3475","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So we're going to do repeal and replace.",8,250
"3476","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Very complicated stuff.",3,251
"3477","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And we're going to get a health bill passed.",9,252
"3478","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We're going to get health care taken care of in this country.",12,253
"3479","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You have deductibles that are so high that after people go broke paying their premiums, which are going through the roof, the health care can't even be used by them because the deductibles are so high.",36,254
"3480","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Obamacare is the Democrats' problem.",5,255
"3481","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We're going to take the problem off the shelves for them.",11,256
"3482","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We're doing them a tremendous service by doing it.",9,257
"3483","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We could sit back and let them hang with it.",10,258
"3484","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We are doing the Democrats a great service.",8,259
"3485","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So as soon as our secretary is approved and gets into the office, we will be filing a plan and it was actually pretty accurately reported today, The New York Times, and the plan will be repeal and replace Obamacare.",40,260
"3486","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We're going to have health care that is far less expensive and far better.",14,261
"3487","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"OK.",1,262
"3488","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Well, if I could save jobs.",6,263
"3489","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"For instance, I was doing individual companies and people said, Well, that's only one company.",15,264
"3490","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Like, we did a good job with Carrier and I want to thank you, United Technologies, which owns Carrier.",19,265
"3491","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But we saved close to a thousand jobs.",8,266
"3492","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And they were gone.",4,267
"3493","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And Mike Pence and his staff really helped us a lot.",11,268
"3494","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But those were — that was a tough one because they announced a year and a half before that they were leaving.",21,269
"3495","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's always tough when they're building a plant, a little tougher than before they start or before they make an announcement.",21,270
"3496","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I want to thank United Technologies.",6,271
"3497","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But we've been meeting with a lot of companies.",9,272
"3498","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But what really is happening is the word is now out that when you want to move your plant to Mexico or some other place and you want to fire all of your workers from Michigan and Ohio and all these places that I won, for good reason, not going to happen that way anymore.",55,273
"3499","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You want to move your plant and you think, as an example, you're going build that plant in Mexico and you're going to make your air conditioners or your cars or whatever you're making and you're going to sell it through a, what will be a, very, very strong border, not a weak border like it is — we don't even have a border.",63,274
"3500","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's an open sieve.",4,275
"3501","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You're going to sell through a very strong border.",9,276
"3502","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Not going to happen.",4,277
"3503","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You're going to pay a very large border tax.",9,278
"3504","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So if you want to move to another country and if you want to fire all of our great American workers that got you there in the first place, you can move from Michigan to Tennessee and to North Carolina and South Carolina, you can move from South Carolina back to Michigan, you can do anywhere, you've got a lot of states at play, lot of competition, so it's not like, oh, gee, I'm taking the competition.",77,279
"3505","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You've got a lot of places you can move.",9,280
"3506","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And I don't care as long as it's within the United States.",12,281
"3507","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"The borders of United States.",5,282
"3508","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"There will be a major border tax on these companies that are leaving and getting away with murder.",18,283
"3509","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And if our politicians had what it takes, they would have done this years ago and you'd have millions more workers right now in the United States, that are 96 million really wanting a job and they can't get.",38,284
"3510","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You know that story.",4,285
"3511","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"The real number.",3,286
"3512","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"That's the real number.",4,287
"3513","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So that's the way it is.",6,288
"3514","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"OK, go ahead.",3,289
"3515","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"On the fence.",3,290
"3516","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's not a fence, it's a wall.",7,291
"3517","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You just misreported it.",4,292
"3518","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We're going to build a wall.",6,293
"3519","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I could wait about a year and a half until we finish our negotiations with Mexico, which will start immediately after we get to office.",25,294
"3520","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But I don't want to wait.",6,295
"3521","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Mike Pence is leading an effort to get final approvals through various agencies and through Congress for the wall to begin.",21,296
"3522","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I don't feel like waiting a year or a year and a half.",13,297
"3523","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I'm going to start building.",5,298
"3524","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Mexico in some form, and there are many different forms, will reimburse us and they will reimburse us for the cost of the wall.",24,299
"3525","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"That will happen, whether it's a tax or whether it's a payment.",12,300
"3526","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Probably less likely that it's a payment.",7,301
"3527","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But it will happen.",4,302
"3528","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So remember this, OK, I would say we are going to build a wall and people would go crazy.",19,303
"3529","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I would then say who is going to pay for the wall?",12,304
"3530","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And people would all scream out, 25, 30,000 people, because nobody has ever had crowds like Trump has had.",17,305
"3531","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You know that.",3,306
"3532","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You don't like to report that but that's OK.",9,307
"3533","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"OK.",1,308
"3534","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Now we agree.",3,309
"3535","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Finally, he agrees.",3,310
"3536","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But I say, Who is going to pay for the wall?",11,311
"3537","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And they will scream out, Mexico!",6,312
"3538","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Now, reports went out last week, oh, Mexico is not going to pay for the wall because of a reimbursement.",20,313
"3539","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"What's the difference?",3,314
"3540","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I want to get the wall started.",7,315
"3541","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I don't want to wait a year and a half until I make my deal with Mexico.",17,316
"3542","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And we probably will have a deal sooner than that.",10,317
"3543","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"By the way, Mexico has been so nice, so nice.",10,318
"3544","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I respect the government of Mexico.",6,319
"3545","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I respect the people of Mexico.",6,320
"3546","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I love the people of Mexico.",6,321
"3547","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I have many people from Mexico working for me.",9,322
"3548","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They are phenomenal people.",4,323
"3549","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"The government of Mexico is terrific.",6,324
"3550","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I don't blame them for what's happened.",7,325
"3551","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I don't blame them for taking advantage of the United States.",11,326
"3552","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I wish our politicians were so smart.",7,327
"3553","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Mexico has taken advantage of the United States.",8,328
"3554","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I don't blame the representatives and various presidents, et cetera, of Mexico.",12,329
"3555","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"What I say is, we shouldn't have allowed that to happen.",11,330
"3556","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's not going to happen anymore.",6,331
"3557","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So in order to get the wall started, Mexico will pay for the wall.",14,332
"3558","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But it will be reimbursed.",5,333
"3559","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"OK?",1,334
"3560","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Supreme Court judge.",3,335
"3561","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So as you know, I have a list of 20.",9,336
"3562","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I've gone through them.",4,337
"3563","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We've met with numerous candidates.",5,338
"3564","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They're outstanding in every case.",5,339
"3565","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They were largely recommended and highly recommended by Federalist Society.",10,340
"3566","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Jim DeMint was also very much involved in this group, which is fantastic and he is a fantastic guy so between Leo and Jim DeMint and some senators and some Congress people, we have a great group of people.",39,341
"3567","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I'll be making the decision on who we will put up for Justice of the United States Supreme Court, a replacement for the great, great Justice Scalia.",27,342
"3568","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"That will be probably within two weeks of the 20th.",10,343
"3569","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So within about two weeks probably the second week, I consider the first day because we'll also be doing some — some pretty good signings.",24,344
"3570","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And I think what we'll do is we'll wait until Monday.",11,345
"3571","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"That will be our really first business day as opposed to doing it on Friday, because on Friday people are going to have a very good time at the inauguration.",30,346
"3572","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And then Saturday as you know we're having a big church service and lots of good things are happening.",19,347
"3573","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So our first day, and you will be invited to the signings, but we'll be doing pretty good signings on Monday, Tuesday, Wednesday, Thursday, Friday and then also the next week.",31,348
"3574","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And you're all invited.",4,349
"3575","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But on the Supreme Court, I'll be make that decision and it will be a decision which I very strongly believe in.",22,350
"3576","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I think it's one of the reasons I got elected.",10,351
"3577","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I think the people of this country did not want to see what was happening with the Supreme Court.",19,352
"3578","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So I think it was a very, very big decision as to why I was elected.",16,353
"3579","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I think it was disgraceful, disgraceful that the intelligence agencies allowed any information that turned out to be so false and fake out.",23,354
"3580","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I think it's a disgrace.",5,355
"3581","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And I say that and I say that.",8,356
"3582","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And that's something that Nazi Germany would have done and did do.",12,357
"3583","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's a disgrace.",3,358
"3584","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"That information that was false and fake and never happened got released to the public, as far as BuzzFeed, which is a failing pile of garbage, writing it, I think they're going to suffer the consequences.",36,359
"3585","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They already are.",3,360
"3586","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And as far as CNN going out of their way to build it up — and by the way, we just found out, I was coming down, Michael Cohn is a very talented lawyer, good lawyer in my firm.",38,361
"3587","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Was just reported that it wasn't this Michael Cohn were talking about.",12,362
"3588","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"All night long, Michael Cohn.",5,363
"3589","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I want to see your passport.",6,364
"3590","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"He brings his passport to my office.",7,365
"3591","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I say, wait a minute, he didn't leave the country.",10,366
